,nombres,distancia
185,España,0.9193486653076208
438,tribu,0.0
83,área,0.7241305521622874
146,distrito,0.7433958544280244
69,municipio,0.7757581633468604
124,región,0.777322254592976
4859,GJ,0.7862808424829554
180,individuo,0.7987889938582181
4880,Oeste,0.8042859920772316
30,pueblo,0.8052131712880254
439,tramo,0.0
2907,cárcel,0.7777812476976272
126,estación,0.7821445165342581
920,recinto,0.8015192791826125
253,estadio,0.8101943020698815
705,circuito,0.841925581942401
4111,coliseo,0.8548626558500376
632,hotel,0.8647113776172161
957,presa,0.8715207333103092
440,piedra,0.0
2464,busto,0.9098301093450815
3048,lápida,0.9416724069405313
3923,estampilla,0.9460436522895722
4105,Pitchfork,0.9725314871402625
3303,electrodo,1.0126131020539784
2018,National,1.0329813361285907
2537,Dante,1.0357767333299555
2822,rollo,1.0477533758937958
441,policía,0.0
25,hombre,0.9161901278370916
57,mujer,0.9501909541159107
88,cita,0.9578303317265069
100,sitio,0.9632991917121421
6,persona,0.964399142656107
8,ciudad,0.9698872799007989
30,pueblo,0.974639783399828
65,isla,0.9755678603565717
442,entrada,0.0
847,laguna,0.7381171523252704
918,jardín,0.7462635050667273
133,centro,0.7463580546566376
2072,cascada,0.748538330682573
100,sitio,0.7550062379827119
139,base,0.7631495857160443
1287,campus,0.7667972441616636
286,núcleo,0.767967895031775
443,tecnología,0.0
9,sistema,0.6444729621058625
388,dispositivo,0.703533645084808
170,método,0.7130165043404444
585,lenguaje,0.7147017348661411
234,técnica,0.730043723115779
1093,herramienta,0.7639654605968459
605,algoritmo,0.7861523550319246
364,conocimiento,0.8038449016387
444,cliente,0.0
102,usuario,0.8701195730319444
25,hombre,0.9714960249401335
57,mujer,0.9769236451931747
287,ciudadano,1.00415645109231
83,área,1.0058962137561005
637,propietario,1.0097903065225027
147,publicación,1.0110994902322916
477,cámara,1.0130097040261754
445,escena,0.0
2866,logo,0.9294067238686136
464,símbolo,0.9342096733076701
536,ópera,0.9601306841143713
2538,logotipo,0.9606101672589942
241,pintura,0.9608659146297085
96,figura,0.9739129386043103
1712,ganadora,1.002303652949125
2873,icono,1.012679326745647
446,Francia,0.0
31,país,0.8539609044711566
185,España,0.8909432602493541
35,jugador,0.905425771438345
1021,China,0.9194809519744069
141,Estados,0.9206544538442145
414,francés,0.9255870776668348
57,mujer,0.9327557150809138
25,hombre,0.9333198687293782
447,control,0.0
1391,visita,0.9383887999860042
646,intervención,0.9450766469627669
642,combinación,0.9471925825216253
396,grabación,0.9486699145078269
192,operación,0.9498803674819857
67,uso,0.9588293169624836
525,representación,0.9607643421962817
363,práctica,0.9658083629329929
448,alumno,0.0
217,estudiante,0.6985827740892309
57,mujer,0.7993975687830468
822,celebración,0.8097546815484722
500,trabajador,0.8263477650991199
25,hombre,0.851865801183742
72,artista,0.8537891326025595
192,operación,0.863314838541813
1639,sesión,0.8707087400072223
449,experiencia,0.0
529,viaje,0.8976167704295004
201,característica,0.9219873297284539
97,hecho,0.939454456066849
512,aparición,0.9473984741807623
147,publicación,0.9514220422411948
642,combinación,0.9593737390727757
328,actuación,0.9746191032409689
309,política,0.9775678148041784
450,Dios,0.0
1493,explicación,0.9494299172932182
119,caso,0.9701465070074433
766,fórmula,0.9807457820049934
272,diferencia,0.9839348700203288
555,naturaleza,0.9851950626359446
1079,diversidad,0.9920379207486162
2232,excepción,0.9925425399286439
40,forma,0.9983982566070309
451,reino,0.0
134,territorio,0.8163373900033163
8,ciudad,0.8346610684043002
124,región,0.8475916853849529
75,zona,0.8507384589219206
65,isla,0.8560574367444329
956,aldea,0.8593187147320128
121,comunidad,0.8738245726832505
336,puerto,0.8741950823307058
452,curso,0.0
1654,cauce,1.0010298768539283
120,vida,1.013855054220424
1611,taller,1.0247228409022557
223,clase,1.0269963523014878
65,isla,1.0347324411248648
5,mayoría,1.0386061147004406
3763,máster,1.0457141929678158
285,lago,1.0490156379079454
453,vecino,0.0
208,maestro,0.9451891754430405
91,gente,1.00063890956151
72,artista,1.0052592117507797
6,persona,1.0122384143944632
88,cita,1.0140116972836435
57,mujer,1.0173027673629242
25,hombre,1.022173302990174
98,joven,1.0230563253741305
454,carta,0.0
518,momento,0.9175354889191928
675,noticia,0.9472040794614198
99,texto,0.9833260448617424
3106,consagración,0.9894413608618626
1828,europeo,0.9926657052547425
222,documento,0.9933563431999706
977,colono,1.0089465843767922
409,C,1.0091916871263449
455,coche,0.0
261,vehículo,0.8541203331877872
68,unidad,0.8580127529721931
48,modelo,0.8631856968142513
514,teatro,0.8813977292648126
185,España,0.9005511082672881
243,motor,0.9132557676574267
57,mujer,0.9174626933000547
932,ala,0.9304581335284675
456,propuesta,0.0
1889,solicitud,0.9948589663252703
1350,oferta,0.997391929122625
249,plan,1.0292812417378934
33,proyecto,1.0611592099632
1961,alternativa,1.0735745276814184
648,hipótesis,1.0785092232196374
366,definición,1.0804901629630692
2094,reporte,1.0848813112292617
457,trama,0.0
490,argumento,0.6798222779161099
3266,narrativa,0.8408506442786061
63,actividad,0.8940430430206752
183,investigación,0.940310770446601
50,historia,0.9431516946253956
2059,atención,1.0132130196064562
1191,temática,1.02158250932118
3868,prioridad,1.0683998171455624
458,máquina,0.0
243,motor,0.7542419189881865
388,dispositivo,0.7806607002565549
9,sistema,0.7842479806324765
585,lenguaje,0.7915165276795244
48,modelo,0.8009628214415154
40,forma,0.8481846614871341
1348,computadora,0.854730661496879
477,cámara,0.8631605702478273
459,Grupo,0.0
0,grupo,0.8414701037246561
395,agrupación,0.9575566012686904
37,compañía,0.9652861162703533
29,empresa,0.974827504167331
1151,Movimiento,0.9759254543071628
167,Unión,0.9784748852122302
276,asociación,0.9832294807094304
155,institución,1.0007571544045892
460,vuelo,0.0
880,aerolínea,0.7480472661319733
107,servicio,0.9614022998819376
4281,Trans,0.9878183145175099
2335,Air,1.0304743353931267
4948,Bombardier,1.0494182605032762
3959,Jet,1.0494385342162584
3322,Nokia,1.0584417352116637
3188,radar,1.0667790829916721
461,capa,0.0
0,grupo,0.9499931754451825
89,conjunto,0.9611158247292717
124,región,0.9625645438098185
80,elemento,0.9675096935014275
154,objeto,0.9679147425015481
9,sistema,0.9811891308879075
169,espacio,0.9829001754238421
92,material,0.9876982482589365
462,corte,0.0
148,cambio,0.9430322030317795
11,gobierno,0.9543580912801106
572,lanzamiento,0.9579993067022654
299,productor,0.9601568365774845
60,proceso,0.9683858818155142
512,aparición,0.9692887514564239
1806,salto,0.9695057240728765
192,operación,0.9748665119381132
463,James,0.0
165,John,0.8305246066724624
323,Manuel,0.8606473839195075
313,María,0.8660075574397614
590,Robert,0.8709247781513416
76,Juan,0.8783818197037426
624,William,0.8849711723379144
26,hijo,0.8851346572258892
357,David,0.8855230863284979
464,símbolo,0.0
2866,logo,0.7246033260206872
2538,logotipo,0.7684121591794938
536,ópera,0.7926979701367827
507,vez,0.8407558768088516
188,color,0.8482870777192008
1712,ganadora,0.854991741575685
2548,rojo,0.857977405174734
2873,icono,0.8634274239575993
465,catedral,0.0
78,iglesia,0.3605005366796505
890,faro,0.411362869910235
1299,mezquita,0.4827001440835163
64,casa,0.4920144559215466
1280,basílica,0.4951615053512684
429,palacio,0.5100639478899163
341,castillo,0.5148619796195886
207,torre,0.5347501710423886
466,Ministerio,0.0
565,Fundación,0.7615589146633753
488,Comisión,0.7798247981771689
268,Instituto,0.8319713123189575
213,Universidad,0.8624990188407429
740,comisión,0.8774260431268776
168,Gobierno,0.8797161925628801
669,agencia,0.8920717020660526
173,sección,0.9170532593168294
467,régimen,0.0
73,ley,1.0414190421051868
11,gobierno,1.0658685142147735
58,relación,1.0861974522736093
1023,criterio,1.0962154274377163
506,norma,1.1036683641932972
468,regla,1.106621896506973
1167,legislación,1.10809046789356
172,división,1.1127362089330344
468,regla,0.0
73,ley,0.9276304906412294
1023,criterio,0.9727799488884289
378,principio,0.9823090333371406
527,mecanismo,0.9950160071405081
766,fórmula,0.9982845075225341
2326,cláusula,1.004138484653882
9,sistema,1.0090620123179652
506,norma,1.0169820706172106
469,monarca,0.0
7,rey,0.9011873629193622
57,mujer,0.9313757785530165
5,mayoría,0.9641168790185092
287,ciudadano,0.9705742117073152
25,hombre,0.9706312223107588
6,persona,0.9884865982548615
38,hermano,0.9917716547990407
228,ser,0.9988495445843424
470,parroquia,0.0
8,ciudad,0.46239964836655323
69,municipio,0.5022651164426695
213,Universidad,0.5477339065964666
30,pueblo,0.5802836157940987
155,institución,0.5848455113670036
206,parque,0.5971593971900644
65,isla,0.6080780445102523
161,localidad,0.6161442979531105
471,paciente,0.0
180,individuo,0.6985830584643598
176,célula,0.7584489245073801
474,interior,0.7616392247844539
4240,brocal,0.7997684551773522
523,macho,0.8016003689118464
1601,flores,0.8263231675298081
2582,aleta,0.8300713407088048
2489,exterior,0.8394184240109219
472,Congreso,0.0
1242,Parlamento,0.7877164611443953
657,Asamblea,0.8567239916798676
1895,legislatura,0.8860293975671792
968,Senado,0.9194842934611007
1369,parlamento,0.9201325582510842
544,Junta,0.9786041250150224
211,Consejo,0.9844842977628877
546,resolución,0.9870202886618015
473,generación,0.0
48,modelo,0.8019623683081917
46,movimiento,0.8545836366150549
199,sociedad,0.8801091124859065
180,individuo,0.8899157199029539
0,grupo,0.8918908984516026
655,literatura,0.8926979415315525
3747,constancia,0.8927837843515651
436,banco,0.8944010904934777
474,interior,0.0
146,distrito,0.524602842342619
19,población,0.5311742550089509
4859,GJ,0.56387476468452
180,individuo,0.5703997333636035
1210,estreno,0.5771383020809566
2582,aleta,0.6135059571180285
476,condado,0.6144686758917888
161,localidad,0.6258056077572024
475,mitad,0.0
5,mayoría,0.8846030120206598
65,isla,0.9080530733384469
100,sitio,0.912634785371547
139,base,0.9260021107384498
918,jardín,0.9286956627540837
887,embalse,0.9357248476312755
75,zona,0.9391765985634049
336,puerto,0.9404769992027742
476,condado,0.0
19,población,0.44714785443880606
146,distrito,0.4717802245518043
4859,GJ,0.5213884029334841
1210,estreno,0.522198874565727
837,consejo,0.5504909562122994
3619,diamante,0.5769502398248202
180,individuo,0.6008142759270451
161,localidad,0.6027583386998338
477,cámara,0.0
146,distrito,0.6607851448364326
180,individuo,0.6632851320840885
230,componente,0.6977255240131314
57,mujer,0.7008738924535429
161,localidad,0.7051364889621381
243,motor,0.71148244541222
228,ser,0.7132663862430375
5,mayoría,0.7136623802670866
478,vía,0.0
231,ruta,0.7944204879593804
496,camino,0.7981957143878374
763,túnel,0.830460191264676
336,puerto,0.8420269433374421
1874,sendero,0.8543690493904987
3753,polígono,0.8604190586176653
847,laguna,0.8689348876878192
64,casa,0.8732816909737621
479,escrito,0.0
43,personaje,0.8774445532099958
96,figura,0.8974436056618814
2685,radical,0.9272912732575072
296,poema,0.9293144255535373
222,documento,0.9343259372219825
940,Virgen,0.941051051885568
535,firma,0.9428532689758017
22,número,0.9442522435216562
480,campeonato,0.0
235,torneo,0.558537463105886
1339,Torneo,0.6508472807216069
44,partido,0.7081564095436351
435,final,0.7174738159809028
3343,semifinal,0.7449232203035949
2247,copa,0.7538385531267072
407,fase,0.7620088639448128
4697,voleibol,0.7778916773075683
481,muestra,0.0
525,representación,0.8041811054634037
177,información,0.8318468679902383
88,cita,0.8642504536539051
154,objeto,0.8686803383456055
2065,habitación,0.8719192788244741
100,sitio,0.8723400149241745
80,elemento,0.8733115995168018
106,planta,0.8844968444286274
482,Constitución,0.0
543,constitución,0.6378477839065697
73,ley,0.6725510574760659
504,Ley,0.7031493707400596
1529,reglamento,0.783924430891518
3980,Resolución,0.9152613903987763
1875,estatuto,0.9217273421016792
1167,legislación,0.9734208883821172
2214,Código,0.9803268901383885
483,estatua,0.0
286,núcleo,0.4577118461649236
674,oficina,0.47135791655915366
2579,embajada,0.48350811575587377
1063,cabecera,0.4854043007441783
2781,Ermita,0.4868692105965006
922,Castillo,0.4880610309995114
584,escultura,0.4965810798930439
2435,Estación,0.49692968071697735
484,mercado,0.0
121,comunidad,0.8435256074487255
133,centro,0.8474187592515896
138,escuela,0.8544451318400171
139,base,0.8553913410212933
317,ejemplo,0.8616228527856229
150,campo,0.8759467678417286
275,complejo,0.8801544267611762
539,asentamiento,0.8808169475241423
485,secretario,0.0
110,ministro,0.6428513377580393
39,presidente,0.6745678217082088
3012,ministra,0.6968932809242111
1454,consejero,0.7872995368771764
728,arzobispo,0.788054136514951
36,año,0.7996793696593848
114,gobernador,0.8164863417055356
137,obispo,0.8264622574406882
486,valle,0.0
428,montaña,0.5821370014833065
1113,bahía,0.5960206343208495
1570,cerro,0.5981481036900849
858,sierra,0.6377201190726972
1511,meseta,0.6419668100829468
704,playa,0.6514476218427998
286,núcleo,0.6529981723416681
918,jardín,0.6540563656680888
487,fachada,0.0
2856,ábside,0.8062813723485206
474,interior,0.8407523998840567
471,paciente,0.8767201783119908
2489,exterior,0.8844937015889622
1601,flores,0.8918643389045531
4240,brocal,0.9099526066617514
180,individuo,0.9232524284661837
2582,aleta,0.9365193075057866
488,Comisión,0.0
466,Ministerio,0.7798247981771689
565,Fundación,0.8068103726589564
3290,Generalidad,0.9170334522526923
268,Instituto,0.9178742940489586
740,comisión,0.9419630710180897
213,Universidad,0.9819523479135472
1887,Programa,0.9825357935927775
1161,junta,0.9853531514392354
489,variante,0.0
3494,consenso,0.4290297456632662
342,variedad,0.4447593185385786
2232,excepción,0.4560073145732361
3297,discrepancia,0.4633462295748956
1132,debate,0.4724021158907733
23,tipo,0.4767226549783963
4844,infinidad,0.48288558640959084
1315,controversia,0.4886388764385082
490,argumento,0.0
457,trama,0.6798222779161099
3266,narrativa,0.8970783631165897
183,investigación,0.9832905519525877
50,historia,0.9884581969442785
1191,temática,1.0270263150334489
799,enfoque,1.0562452010153132
2059,atención,1.0820518031137971
309,política,1.0852871556616643
491,colonia,0.0
138,escuela,0.6954931218361221
350,monasterio,0.7061734963589194
539,asentamiento,0.7196522405804315
1480,Hospital,0.7751478261850387
899,convento,0.77994138760575
121,comunidad,0.7874345092259145
339,biblioteca,0.7968354950488435
139,base,0.7984087788558525
492,solución,0.0
23,tipo,0.6342008760455727
342,variedad,0.6830816008470127
272,diferencia,0.7170723204125118
40,forma,0.7270704936852167
2044,documentación,0.7566213328890012
489,variante,0.7596510776902552
399,registro,0.7648638761527379
4424,certeza,0.7755609170009998
493,festival,0.0
1456,feria,0.5621452469262233
873,Festival,0.5661075653072751
1171,Juegos,0.568663087495906
1278,reunión,0.6039494360813574
3953,fiestas,0.6092524043409784
1755,congreso,0.623063219565733
1181,ceremonia,0.626761698353854
1420,conferencia,0.6283176245072607
494,clasificación,0.0
309,política,0.8714640970396234
172,división,0.9076829896606785
